RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,AgeGroup,Password,Email,Role
8682,15746338,Onyekachukwu,565,France,Female,40,2,0.0,2,1,1,7,0,6,1234,adf2_15746338@gmail.com,ROLE_USER
8683,15590676,Kharlamova,735,France,Male,34,1,141796.43,1,1,0,3,0,5,1234,8cd5_15590676@gmail.com,ROLE_USER
8684,15599329,Christopher,697,France,Female,49,7,195238.29,4,0,1,7,1,6,1234,857f_15599329@gmail.com,ROLE_USER
8685,15783097,Lombardo,813,Germany,Male,27,6,111348.15,1,1,0,3,0,5,1234,a3dc_15783097@gmail.com,ROLE_USER
8686,15597885,Kerr,772,France,Male,43,6,0.0,2,1,1,3,0,6,1234,bddb_15597885@gmail.com,ROLE_USER
8687,15597467,Duncan,606,France,Female,71,8,0.0,2,1,1,9,0,7,1234,984c_15597467@gmail.com,ROLE_USER
8688,15724764,Lawley,667,Germany,Female,42,10,64404.26,2,0,0,2,0,6,1234,8464_15724764@gmail.com,ROLE_USER
8689,15778418,Burns,637,Germany,Male,40,9,154309.67,1,1,1,7,1,6,1234,a8df_15778418@gmail.com,ROLE_USER
8690,15684769,Whitson,542,France,Male,67,10,129431.36,1,0,1,2,0,7,1234,93dd_15684769@gmail.com,ROLE_USER
8691,15756167,Doyne,762,Spain,Female,43,5,134204.67,1,1,1,8,0,6,1234,a4d0_15756167@gmail.com,ROLE_USER
8692,15632439,Pinto,698,France,Female,39,4,0.0,2,0,1,3,0,6,1234,9fc3_15632439@gmail.com,ROLE_USER
8693,15755138,Chin,850,France,Female,32,8,0.0,2,1,1,3,0,5,1234,8930_15755138@gmail.com,ROLE_USER
8694,15659092,Davide,621,France,Female,50,5,0.0,2,1,0,10,1,6,1234,abcf_15659092@gmail.com,ROLE_USER
8695,15742116,Torres,671,Germany,Female,48,9,116711.06,2,0,0,4,0,6,1234,bd60_15742116@gmail.com,ROLE_USER
8696,15801994,Buccho,775,France,Male,31,9,0.0,2,1,0,9,0,5,1234,ab05_15801994@gmail.com,ROLE_USER
8697,15647572,Greece,504,Spain,Male,34,0,54980.81,1,1,1,7,0,5,1234,bb59_15647572@gmail.com,ROLE_USER
8698,15644551,Wimble,751,Spain,Female,37,3,99773.85,2,1,0,3,0,6,1234,ba1b_15644551@gmail.com,ROLE_USER
8699,15709135,Pirozzi,691,Germany,Male,30,7,101231.77,2,0,0,8,0,5,1234,b124_15709135@gmail.com,ROLE_USER
8700,15684469,Hsiung,841,Germany,Male,32,2,117070.21,1,1,0,6,0,5,1234,9aa7_15684469@gmail.com,ROLE_USER
8701,15627637,Obioma,709,Germany,Male,23,8,73314.04,2,1,0,4,0,4,1234,b414_15627637@gmail.com,ROLE_USER
8702,15667093,Onio,673,France,Male,37,2,0.0,1,1,1,1,0,6,1234,8ee7_15667093@gmail.com,ROLE_USER
8703,15690589,Udinesi,541,France,Male,37,9,212314.03,1,0,1,8,0,6,1234,b4e2_15690589@gmail.com,ROLE_USER
8704,15595350,Fermin,661,France,Female,31,3,136067.82,2,1,0,4,0,5,1234,971a_15595350@gmail.com,ROLE_USER
8705,15777586,Moss,784,Spain,Female,42,2,109052.04,2,1,0,1,0,6,1234,90bd_15777586@gmail.com,ROLE_USER
8706,15804064,Docherty,742,France,Female,35,2,79126.17,1,1,1,7,0,5,1234,8c57_15804064@gmail.com,ROLE_USER
8707,15717770,Marcelo,850,Spain,Female,55,7,0.0,1,0,0,9,1,6,1234,beff_15717770@gmail.com,ROLE_USER
8708,15754443,Fadden,443,France,Female,35,9,108308.0,1,1,0,7,1,5,1234,8437_15754443@gmail.com,ROLE_USER
8709,15776939,Zox,778,Germany,Female,48,3,102290.56,2,1,0,10,0,6,1234,afda_15776939@gmail.com,ROLE_USER
8710,15713517,Otitodilinna,529,France,Male,39,6,102025.08,2,1,0,1,0,6,1234,9a89_15713517@gmail.com,ROLE_USER
8711,15683522,Kennedy,678,Germany,Female,37,2,113383.07,1,1,1,7,0,6,1234,8a9a_15683522@gmail.com,ROLE_USER
8712,15673995,Tu,516,Spain,Female,65,9,102541.1,1,1,0,10,0,7,1234,8f4f_15673995@gmail.com,ROLE_USER
8713,15771054,Barnes,469,Spain,Male,35,5,0.0,2,1,0,10,0,5,1234,8d73_15771054@gmail.com,ROLE_USER
8714,15578788,Bibi,786,Spain,Male,40,6,0.0,2,0,0,3,0,6,1234,93f8_15578788@gmail.com,ROLE_USER
8715,15737408,L?,703,France,Female,41,6,109941.51,1,1,0,6,0,6,1234,9f69_15737408@gmail.com,ROLE_USER
8716,15750837,Landseer,579,Germany,Male,41,0,141749.68,1,0,1,1,0,6,1234,aaae_15750837@gmail.com,ROLE_USER
8717,15576022,Nwachinemelu,565,France,Male,38,5,0.0,2,0,1,5,0,6,1234,be25_15576022@gmail.com,ROLE_USER
8718,15635502,Ch'iu,443,France,Male,44,2,0.0,1,1,0,8,0,6,1234,99e0_15635502@gmail.com,ROLE_USER
8719,15627298,Vinogradova,589,France,Male,37,7,85146.48,2,1,0,5,1,6,1234,9713_15627298@gmail.com,ROLE_USER
8720,15811415,Jenks,691,France,Female,44,6,134066.1,2,1,1,10,0,6,1234,bd7c_15811415@gmail.com,ROLE_USER
8721,15645059,Crace,711,France,Female,28,8,0.0,2,0,0,6,0,5,1234,adc5_15645059@gmail.com,ROLE_USER
8722,15689671,Packham,775,Spain,Male,27,4,0.0,1,1,1,2,0,5,1234,a670_15689671@gmail.com,ROLE_USER
8723,15718667,T'ien,621,France,Male,35,7,87619.29,1,1,0,1,0,5,1234,a13d_15718667@gmail.com,ROLE_USER
8724,15803202,Onyekachi,350,France,Male,51,10,0.0,1,1,1,7,1,6,1234,86bd_15803202@gmail.com,ROLE_USER
8725,15593683,Solomina,668,Spain,Female,30,8,0.0,2,1,0,7,0,5,1234,9eb4_15593683@gmail.com,ROLE_USER
8726,15703394,Hawes,633,Spain,Male,27,3,0.0,2,1,0,3,0,5,1234,98eb_15703394@gmail.com,ROLE_USER
8727,15570289,Benson,697,Germany,Male,43,8,103409.16,1,1,0,4,1,6,1234,8445_15570289@gmail.com,ROLE_USER
8728,15567437,Emenike,734,Germany,Female,30,7,123040.38,1,1,1,4,0,5,1234,a078_15567437@gmail.com,ROLE_USER
8729,15711687,Nero,434,France,Male,41,4,108128.52,1,0,1,3,0,6,1234,9935_15711687@gmail.com,ROLE_USER
8730,15656592,Toscano,646,Germany,Male,48,8,169023.33,2,1,1,9,0,6,1234,bbd5_15656592@gmail.com,ROLE_USER
8731,15634373,Yang,764,France,Male,30,5,0.0,2,0,1,6,0,5,1234,8934_15634373@gmail.com,ROLE_USER
8732,15769125,Palerma,727,Spain,Female,41,10,0.0,2,0,1,3,0,6,1234,9de1_15769125@gmail.com,ROLE_USER
8733,15711386,Trentini,724,France,Female,29,6,0.0,2,0,1,4,0,5,1234,8e88_15711386@gmail.com,ROLE_USER
8734,15714241,Haddon,749,Spain,Male,42,9,222267.63,1,0,0,6,1,6,1234,85e5_15714241@gmail.com,ROLE_USER
8735,15642530,Coates,706,Germany,Female,47,10,144090.42,1,1,0,8,1,6,1234,9d92_15642530@gmail.com,ROLE_USER
8736,15713599,Castiglione,728,France,Male,30,10,114835.43,1,0,1,2,0,5,1234,9c92_15713599@gmail.com,ROLE_USER
8737,15744770,Stone,636,France,Male,44,2,0.0,2,0,0,5,0,6,1234,b32f_15744770@gmail.com,ROLE_USER
8738,15780498,Maynard,634,France,Male,34,3,145030.92,1,1,1,3,0,5,1234,a91e_15780498@gmail.com,ROLE_USER
8739,15624397,Moore,627,France,Male,43,8,71240.3,1,0,1,7,0,6,1234,841d_15624397@gmail.com,ROLE_USER
8740,15615219,Obielumani,518,France,Male,59,5,138772.15,1,0,1,7,0,6,1234,9c02_15615219@gmail.com,ROLE_USER
8741,15570908,Harding,687,Spain,Female,29,7,93617.07,1,0,1,6,0,5,1234,9721_15570908@gmail.com,ROLE_USER
8742,15762855,Hill,622,Spain,Female,23,8,0.0,2,1,1,7,0,4,1234,bffb_15762855@gmail.com,ROLE_USER
8743,15661827,Brown,693,Spain,Female,45,4,0.0,2,1,1,2,0,6,1234,b788_15661827@gmail.com,ROLE_USER
8744,15746035,Pagnotto,450,Spain,Male,25,9,74237.2,2,0,1,10,0,5,1234,b04b_15746035@gmail.com,ROLE_USER
8745,15691906,Esposito,664,Germany,Female,49,5,127421.78,2,1,0,6,1,6,1234,81a5_15691906@gmail.com,ROLE_USER
8746,15793424,Tan,663,Spain,Female,28,8,61274.7,2,1,0,7,0,5,1234,b903_15793424@gmail.com,ROLE_USER
8747,15577905,Hammond,660,France,Male,34,8,106486.66,2,0,1,10,0,5,1234,ac11_15577905@gmail.com,ROLE_USER
8748,15667216,Chung,579,France,Female,29,10,73194.52,2,1,1,7,0,5,1234,855e_15667216@gmail.com,ROLE_USER
8749,15673971,Houghton,655,Germany,Female,44,6,146498.76,1,1,0,4,1,6,1234,a579_15673971@gmail.com,ROLE_USER
8750,15701238,Chia,683,France,Male,47,1,0.0,2,1,0,8,0,6,1234,b110_15701238@gmail.com,ROLE_USER
8751,15644849,Zikoranachidimma,655,France,Female,32,2,0.0,1,1,1,4,0,5,1234,8b6e_15644849@gmail.com,ROLE_USER
8752,15635531,Boag,575,Spain,Female,30,8,0.0,2,1,0,10,0,5,1234,b538_15635531@gmail.com,ROLE_USER
8753,15632263,Pagnotto,574,Spain,Male,30,5,120355.0,1,1,0,7,0,5,1234,89c9_15632263@gmail.com,ROLE_USER
8754,15720110,Oluchukwu,795,France,Male,32,2,117265.21,1,1,1,10,0,5,1234,bf57_15720110@gmail.com,ROLE_USER
8755,15619045,Baxter,776,France,Female,43,4,0.0,2,0,1,9,0,6,1234,8dd1_15619045@gmail.com,ROLE_USER
8756,15697510,Tien,707,Spain,Female,52,7,0.0,1,1,0,6,1,6,1234,bc9c_15697510@gmail.com,ROLE_USER
8757,15784923,Chimezie,705,Germany,Female,37,3,109974.22,1,1,1,2,1,6,1234,9dbe_15784923@gmail.com,ROLE_USER
8758,15567383,Slone,678,Germany,Female,44,2,98009.13,2,0,1,2,0,6,1234,a913_15567383@gmail.com,ROLE_USER
8759,15732621,Martin,663,France,Male,34,10,0.0,1,1,1,6,0,5,1234,8e8f_15732621@gmail.com,ROLE_USER
8760,15757981,Loggia,748,France,Male,66,8,0.0,1,1,1,9,0,7,1234,97b2_15757981@gmail.com,ROLE_USER
8761,15727819,Hartley,677,Spain,Female,34,10,171671.9,1,1,1,3,0,5,1234,9bcd_15727819@gmail.com,ROLE_USER
8762,15738088,Parkin,634,Spain,Male,63,10,0.0,2,1,0,2,1,7,1234,b5ef_15738088@gmail.com,ROLE_USER
8763,15765173,Lin,350,France,Female,60,3,0.0,1,0,0,6,1,6,1234,b45d_15765173@gmail.com,ROLE_USER
8764,15665159,Brooks,727,France,Male,61,0,128213.96,2,1,1,10,1,7,1234,843b_15665159@gmail.com,ROLE_USER
8765,15618203,Tien,773,Germany,Male,51,8,116197.65,2,1,1,5,0,6,1234,9f14_15618203@gmail.com,ROLE_USER
8766,15791452,Dann,675,France,Male,39,1,0.0,2,1,0,8,0,6,1234,b624_15791452@gmail.com,ROLE_USER
8767,15638159,Trentino,649,Spain,Female,36,6,86607.39,1,0,0,1,0,6,1234,8af6_15638159@gmail.com,ROLE_USER
8768,15585466,Russo,552,France,Male,29,10,0.0,2,1,0,1,0,5,1234,a221_15585466@gmail.com,ROLE_USER
8769,15677310,Christie,761,Germany,Male,62,5,98854.34,1,0,0,5,1,7,1234,b6fe_15677310@gmail.com,ROLE_USER
8770,15646262,Ross,622,France,Male,31,7,0.0,1,1,0,2,0,5,1234,8505_15646262@gmail.com,ROLE_USER
8771,15656901,Nnonso,615,France,Male,59,8,0.0,2,1,1,9,0,6,1234,9c5c_15656901@gmail.com,ROLE_USER
8772,15621093,Teng,681,Germany,Male,31,4,97338.19,2,0,0,3,0,5,1234,bbf8_15621093@gmail.com,ROLE_USER
8773,15592123,Buccho,768,France,Male,30,6,0.0,2,1,1,10,0,5,1234,b0c5_15592123@gmail.com,ROLE_USER
8774,15589200,Madukaife,617,Spain,Male,34,9,0.0,2,1,0,6,0,5,1234,8ff4_15589200@gmail.com,ROLE_USER
8775,15602934,Dunn,452,France,Female,33,6,131698.57,2,1,0,8,0,5,1234,a743_15602934@gmail.com,ROLE_USER
8776,15812720,Hooker,807,Germany,Male,37,10,130110.45,2,0,1,9,0,6,1234,b9fc_15812720@gmail.com,ROLE_USER
8777,15695383,Griffin,567,Spain,Male,44,9,0.0,2,1,0,5,0,6,1234,b46a_15695383@gmail.com,ROLE_USER
8778,15723064,Kistler,603,Spain,Male,24,1,165149.13,2,1,0,2,0,4,1234,86ad_15723064@gmail.com,ROLE_USER
8779,15761606,Law,617,Spain,Female,37,9,101707.8,1,1,0,7,0,6,1234,85e5_15761606@gmail.com,ROLE_USER
8780,15650322,Grigoryeva,701,France,Female,34,3,105588.66,1,0,1,4,0,5,1234,9fb6_15650322@gmail.com,ROLE_USER
8781,15669782,Chu,820,Germany,Male,39,9,111336.89,1,1,0,1,1,6,1234,b8c0_15669782@gmail.com,ROLE_USER
8782,15751628,Onyemachukwu,438,France,Male,60,7,78391.17,1,0,1,3,0,6,1234,8a0c_15751628@gmail.com,ROLE_USER
8783,15809057,Lu,600,Spain,Female,27,6,0.0,2,1,1,9,0,5,1234,a3c0_15809057@gmail.com,ROLE_USER
8784,15617052,Watson,782,France,Male,34,9,0.0,1,1,0,10,1,5,1234,ad22_15617052@gmail.com,ROLE_USER
8785,15590810,Fallaci,638,Germany,Female,41,9,144326.09,1,1,0,4,1,6,1234,a06f_15590810@gmail.com,ROLE_USER
8786,15801293,Ni,850,Germany,Male,27,1,101278.25,2,1,1,2,0,5,1234,9460_15801293@gmail.com,ROLE_USER
8787,15770968,Leason,741,Germany,Female,19,8,108711.57,2,1,0,2,0,4,1234,a092_15770968@gmail.com,ROLE_USER
8788,15572356,Tsai,689,Spain,Male,73,1,108555.07,1,0,1,9,0,7,1234,94c6_15572356@gmail.com,ROLE_USER
8789,15603247,Bruner,743,Germany,Female,35,1,146781.24,1,1,0,10,0,5,1234,9559_15603247@gmail.com,ROLE_USER
8790,15619116,Wallace,493,France,Female,36,2,0.0,2,0,1,5,0,6,1234,9ed5_15619116@gmail.com,ROLE_USER
8791,15691792,Young,416,Spain,Male,35,8,0.0,1,0,0,7,0,5,1234,a44f_15691792@gmail.com,ROLE_USER
8792,15783276,Forbes,725,France,Female,25,9,0.0,2,1,1,9,0,5,1234,9059_15783276@gmail.com,ROLE_USER
8793,15766137,Muir,497,France,Male,34,2,0.0,2,1,1,5,0,5,1234,81d2_15766137@gmail.com,ROLE_USER
8794,15574554,Pugh,537,Germany,Male,66,8,103291.25,2,1,1,7,0,7,1234,9963_15574554@gmail.com,ROLE_USER
8795,15578671,Webb,706,Spain,Female,29,1,209490.21,1,1,1,7,1,5,1234,92e7_15578671@gmail.com,ROLE_USER
8796,15716608,Walker,651,Spain,Male,38,2,0.0,3,1,0,4,1,6,1234,9208_15716608@gmail.com,ROLE_USER
8797,15690670,Cox,720,France,Male,33,2,0.0,2,0,1,8,0,5,1234,acdb_15690670@gmail.com,ROLE_USER
8798,15630466,Maclean,797,France,Male,45,8,0.0,1,0,0,7,0,6,1234,afa4_15630466@gmail.com,ROLE_USER
8799,15630349,Hollis,543,Spain,Male,23,5,0.0,2,1,0,6,0,4,1234,8fa9_15630349@gmail.com,ROLE_USER
8800,15803801,Jamieson,454,France,Male,34,4,0.0,2,1,0,10,0,5,1234,967c_15803801@gmail.com,ROLE_USER
8801,15647890,Su,691,France,Male,37,9,149405.18,1,1,1,8,0,6,1234,ac69_15647890@gmail.com,ROLE_USER
8802,15606115,P'eng,510,France,Female,52,6,191665.21,1,1,1,7,1,6,1234,b749_15606115@gmail.com,ROLE_USER
8803,15714642,Hawkins,792,Spain,Female,40,7,0.0,1,1,0,8,0,6,1234,a1fb_15714642@gmail.com,ROLE_USER
8804,15741181,Ndubuagha,721,France,Male,41,6,135071.12,1,1,1,4,0,6,1234,8c87_15741181@gmail.com,ROLE_USER
8805,15773973,Hill,765,France,Male,41,2,0.0,2,0,1,10,0,6,1234,b04d_15773973@gmail.com,ROLE_USER
8806,15758546,Norton,850,Spain,Male,39,8,0.0,2,1,1,2,0,6,1234,b05a_15758546@gmail.com,ROLE_USER
8807,15598940,Achebe,681,Germany,Male,38,6,181804.34,2,1,1,3,0,6,1234,90ab_15598940@gmail.com,ROLE_USER
8808,15669783,Simpson,586,France,Female,60,3,47020.65,2,0,1,4,1,6,1234,acba_15669783@gmail.com,ROLE_USER
8809,15624993,Chiang,753,France,Female,36,7,128518.98,1,1,1,3,1,6,1234,aa13_15624993@gmail.com,ROLE_USER
8810,15760568,Dalrymple,593,Germany,Female,38,5,142658.04,2,0,1,7,0,6,1234,876a_15760568@gmail.com,ROLE_USER
8811,15699047,Chukwuemeka,674,France,Female,21,9,120150.39,2,1,1,2,0,4,1234,9928_15699047@gmail.com,ROLE_USER
8812,15616168,Ojiofor,610,France,Female,35,7,81905.95,1,1,1,4,0,5,1234,a4e5_15616168@gmail.com,ROLE_USER
8813,15773146,Rubeo,652,France,Male,26,3,137998.2,2,0,1,9,0,5,1234,884d_15773146@gmail.com,ROLE_USER
8814,15770375,Fanucci,850,Germany,Female,26,8,123126.29,1,1,0,4,0,5,1234,a7b1_15770375@gmail.com,ROLE_USER
8815,15589725,Zubarev,740,France,Female,51,4,0.0,2,1,1,9,0,6,1234,9721_15589725@gmail.com,ROLE_USER
8816,15710034,T'ao,637,Germany,Male,43,1,135645.29,2,0,1,6,1,6,1234,8e84_15710034@gmail.com,ROLE_USER
8817,15800806,Pai,685,Spain,Male,31,7,122449.31,2,1,1,10,0,5,1234,9c4e_15800806@gmail.com,ROLE_USER
8818,15570485,Udegbunam,558,Spain,Male,40,4,161766.87,1,0,0,5,0,6,1234,a24d_15570485@gmail.com,ROLE_USER
8819,15575391,Claypool,677,France,Female,37,3,0.0,2,1,1,2,0,6,1234,8026_15575391@gmail.com,ROLE_USER
8820,15790750,Manfrin,592,Germany,Male,36,10,123187.51,1,0,1,8,0,6,1234,a5a5_15790750@gmail.com,ROLE_USER
8821,15714832,Baker,652,Germany,Male,36,9,150956.71,1,0,0,4,0,6,1234,b9ed_15714832@gmail.com,ROLE_USER
8822,15619953,Efremov,662,Spain,Female,42,6,105021.28,1,1,0,3,0,6,1234,b9ad_15619953@gmail.com,ROLE_USER
8823,15673929,Chin,543,France,Male,64,4,0.0,2,1,1,8,0,7,1234,9f23_15673929@gmail.com,ROLE_USER
8824,15578835,Brookes,675,Spain,Female,50,1,133204.91,1,0,1,1,0,6,1234,938b_15578835@gmail.com,ROLE_USER
8825,15752388,Doyle,643,Spain,Female,35,6,0.0,2,1,1,3,0,5,1234,a34f_15752388@gmail.com,ROLE_USER
8826,15797081,Ajuluchukwu,611,Germany,Female,49,9,115488.52,2,1,1,7,1,6,1234,a1c8_15797081@gmail.com,ROLE_USER
8827,15570194,Ikemefuna,412,France,Male,29,5,0.0,2,0,0,1,0,5,1234,9e03_15570194@gmail.com,ROLE_USER
8828,15580149,Fowler,638,Spain,Male,41,7,0.0,2,1,0,3,0,6,1234,9720_15580149@gmail.com,ROLE_USER
8829,15777708,Liao,824,Spain,Female,38,3,0.0,2,1,0,10,0,6,1234,8acb_15777708@gmail.com,ROLE_USER
8830,15769955,Onuora,683,France,Female,40,1,0.0,2,0,0,4,0,6,1234,b0cb_15769955@gmail.com,ROLE_USER
8831,15810444,Aksenov,562,Germany,Female,39,6,130565.02,1,1,0,1,1,6,1234,895e_15810444@gmail.com,ROLE_USER
8832,15645593,Trevisani,599,France,Female,41,2,91328.71,1,1,0,6,0,6,1234,9fef_15645593@gmail.com,ROLE_USER
8833,15765345,Wood,753,France,Male,35,4,0.0,2,1,1,6,0,5,1234,9fa9_15765345@gmail.com,ROLE_USER
8834,15760873,Lombardo,594,France,Male,50,7,81310.34,1,1,1,10,0,6,1234,ac0c_15760873@gmail.com,ROLE_USER
8835,15794178,Walpole,657,France,Male,34,3,107136.6,1,1,0,8,0,5,1234,a79e_15794178@gmail.com,ROLE_USER
8836,15589361,Chikwendu,716,Spain,Male,34,9,0.0,1,1,1,4,0,5,1234,87bd_15589361@gmail.com,ROLE_USER
8837,15662483,Ko,850,France,Male,43,7,0.0,2,1,1,9,0,6,1234,9227_15662483@gmail.com,ROLE_USER
8838,15809736,Steigrad,664,France,Male,46,2,0.0,1,1,1,9,1,6,1234,9ad4_15809736@gmail.com,ROLE_USER
8839,15731148,Isayeva,558,France,Male,33,0,108477.49,1,1,1,6,1,5,1234,843c_15731148@gmail.com,ROLE_USER
8840,15774328,Boni,606,Germany,Male,40,1,144757.97,2,1,1,9,0,6,1234,bbd8_15774328@gmail.com,ROLE_USER
8841,15646969,Anayolisa,776,Spain,Male,33,2,0.0,2,1,1,9,0,5,1234,af9c_15646969@gmail.com,ROLE_USER
8842,15718769,Fallaci,557,Spain,Male,36,1,113110.26,1,1,0,5,0,6,1234,8622_15718769@gmail.com,ROLE_USER
8843,15610226,Fenton,614,France,Female,27,9,106414.57,2,0,0,4,0,5,1234,8e72_15610226@gmail.com,ROLE_USER
8844,15616270,Chao,620,Spain,Male,42,4,106920.91,1,0,1,7,0,6,1234,ad08_15616270@gmail.com,ROLE_USER
8845,15790717,Osinachi,695,Spain,Male,35,7,0.0,2,1,0,9,0,5,1234,8cfc_15790717@gmail.com,ROLE_USER
8846,15635703,Chu,729,Germany,Female,39,1,131513.26,1,1,1,10,0,6,1234,ab23_15635703@gmail.com,ROLE_USER
8847,15616365,Obiuto,571,France,Female,53,2,0.0,2,1,0,2,0,6,1234,8558_15616365@gmail.com,ROLE_USER
8848,15630244,Chu,457,France,Male,40,10,134320.23,2,1,0,8,0,6,1234,9a89_15630244@gmail.com,ROLE_USER
8849,15734714,Nash,559,France,Female,29,3,79715.36,1,1,0,5,0,5,1234,818f_15734714@gmail.com,ROLE_USER
8850,15721433,Hixson,664,France,Female,38,4,74306.19,2,1,0,8,0,6,1234,8999_15721433@gmail.com,ROLE_USER
8851,15590201,Fiorentini,500,Spain,Female,50,5,0.0,4,1,1,5,1,6,1234,8194_15590201@gmail.com,ROLE_USER
8852,15590828,Chidimma,782,Germany,Male,42,7,126428.38,1,1,0,2,0,6,1234,a486_15590828@gmail.com,ROLE_USER
8853,15752097,Chiazagomekpere,708,Spain,Male,38,8,99640.89,1,1,0,1,0,6,1234,a728_15752097@gmail.com,ROLE_USER
8854,15800031,Laura,681,France,Male,43,3,66338.68,1,1,1,1,1,6,1234,b455_15800031@gmail.com,ROLE_USER
8855,15630857,Wu,674,Spain,Female,39,6,0.0,2,1,1,1,0,6,1234,ad1d_15630857@gmail.com,ROLE_USER
8856,15689953,Toscani,697,Spain,Male,43,10,128226.37,1,0,0,10,0,6,1234,8d18_15689953@gmail.com,ROLE_USER
8857,15759733,McMillan,774,France,Female,26,5,0.0,2,1,1,4,0,5,1234,82bb_15759733@gmail.com,ROLE_USER
8858,15810826,Chiekwugo,624,France,Male,36,6,0.0,2,0,0,5,0,6,1234,b2f3_15810826@gmail.com,ROLE_USER
8859,15668009,Hendley,747,Spain,Male,37,1,0.0,2,0,1,10,0,6,1234,94ab_15668009@gmail.com,ROLE_USER
8860,15743456,Birnie,715,France,Female,32,10,0.0,2,1,0,4,0,5,1234,a2c1_15743456@gmail.com,ROLE_USER
8861,15725762,Kemp,808,France,Male,24,4,122168.65,1,1,0,9,0,4,1234,a05b_15725762@gmail.com,ROLE_USER
8862,15761713,Johnstone,678,France,Female,43,7,178074.33,1,0,0,6,0,6,1234,a73d_15761713@gmail.com,ROLE_USER
8863,15769246,Lo Duca,813,Germany,Male,59,2,135078.41,1,1,0,10,1,6,1234,8b76_15769246@gmail.com,ROLE_USER
8864,15781129,Montgomery,687,Spain,Male,38,8,69434.4,2,1,1,4,1,6,1234,ac5a_15781129@gmail.com,ROLE_USER
8865,15599124,Miller,832,France,Female,29,5,0.0,2,1,0,9,0,5,1234,895d_15599124@gmail.com,ROLE_USER
8866,15639004,Chiemezie,668,France,Male,72,2,0.0,2,1,1,4,0,7,1234,a7d9_15639004@gmail.com,ROLE_USER
8867,15810995,Wright,526,Germany,Male,34,3,122726.56,1,1,1,3,0,5,1234,bd39_15810995@gmail.com,ROLE_USER
8868,15653773,Shaw,457,France,Female,38,7,164496.99,1,1,1,9,0,6,1234,8ece_15653773@gmail.com,ROLE_USER
8869,15708357,Chapman,649,Spain,Female,38,8,0.0,1,1,0,6,0,6,1234,9fa9_15708357@gmail.com,ROLE_USER
8870,15733597,Y?an,669,France,Female,41,0,150219.41,2,0,0,6,0,6,1234,bfcc_15733597@gmail.com,ROLE_USER
8871,15789560,Clark,668,France,Male,42,8,187534.79,1,1,1,2,1,6,1234,8ccb_15789560@gmail.com,ROLE_USER
8872,15699524,Howells,466,France,Female,30,3,0.0,1,1,0,10,0,5,1234,95c4_15699524@gmail.com,ROLE_USER
8873,15626475,Gamble,685,France,Male,30,2,0.0,2,1,1,8,0,5,1234,b582_15626475@gmail.com,ROLE_USER
8874,15810839,Rogers,610,France,Male,34,0,103108.17,1,0,0,7,0,5,1234,b080_15810839@gmail.com,ROLE_USER
8875,15684318,McMillan,582,Germany,Female,50,6,96486.57,2,1,1,2,0,6,1234,8e62_15684318@gmail.com,ROLE_USER
8876,15768120,Brown,702,Germany,Male,36,9,90560.48,2,1,0,9,0,6,1234,b3f0_15768120@gmail.com,ROLE_USER
8877,15712807,Robertson,556,Spain,Male,46,3,131764.96,1,1,1,6,1,6,1234,97b0_15712807@gmail.com,ROLE_USER
8878,15696371,Thomas,812,Spain,Female,24,1,92476.88,1,0,0,5,0,4,1234,a3cd_15696371@gmail.com,ROLE_USER
8879,15675794,Hsing,645,Germany,Male,47,9,152076.93,1,1,0,7,1,6,1234,af2f_15675794@gmail.com,ROLE_USER
8880,15774277,Chiu,809,France,Male,43,2,0.0,2,1,1,7,0,6,1234,9d6e_15774277@gmail.com,ROLE_USER
8881,15603764,Chang,560,France,Male,49,4,0.0,1,1,1,5,1,6,1234,878e_15603764@gmail.com,ROLE_USER
8882,15618647,Kornilova,744,France,Male,29,1,43504.42,1,1,1,6,0,5,1234,80b2_15618647@gmail.com,ROLE_USER
8883,15614643,Chifo,731,Spain,Female,39,2,0.0,2,1,0,7,0,6,1234,adfc_15614643@gmail.com,ROLE_USER
8884,15707696,Lu,471,Spain,Female,28,5,0.0,2,1,1,2,0,5,1234,84bb_15707696@gmail.com,ROLE_USER
8885,15749583,Bellucci,686,Germany,Female,38,2,93569.86,3,0,0,1,1,6,1234,968b_15749583@gmail.com,ROLE_USER
8886,15815125,Michael,668,Spain,Male,45,4,102486.21,2,1,1,8,0,6,1234,839d_15815125@gmail.com,ROLE_USER
8887,15779620,Sinclair,575,France,Male,36,1,0.0,1,0,1,5,0,6,1234,9a56_15779620@gmail.com,ROLE_USER
8888,15768233,Chukwuebuka,435,Germany,Male,37,8,114346.3,1,0,1,1,1,6,1234,bba1_15768233@gmail.com,ROLE_USER
8889,15637788,Schmidt,743,France,Male,23,3,110203.77,1,1,0,5,0,4,1234,9571_15637788@gmail.com,ROLE_USER
8890,15777046,Parry,580,France,Female,39,9,128362.59,1,1,0,5,0,6,1234,9274_15777046@gmail.com,ROLE_USER
8891,15788723,McIntyre,599,Germany,Female,49,10,143888.22,2,1,1,9,1,6,1234,80b2_15788723@gmail.com,ROLE_USER
8892,15790489,Lo Duca,534,Spain,Male,34,5,170600.78,1,0,1,1,0,5,1234,9a54_15790489@gmail.com,ROLE_USER
